Idnumber,Brand,Species,Rating,EffectList,FlavorList
1425,Morning-Star,H,4.3,"Uplifted,Euphoric,Creative,Happy,Energetic","Orange,Berry,Blueberry"
1426,Mossad,I,3.8,"Euphoric,Focused,Relaxed","Sweet,Lemon,Earthy"
1427,Mossimo-Og,I,4.5,"Euphoric,Focused,Relaxed,Sleepy,Uplifted","Honey,Lemon,Pungent"
1428,Motavation,I,3.9,"Relaxed,Creative,Sleepy,Giggly,Euphoric","Pungent,Sweet,Flowery"
1429,Mother-Tongue,S,4.4,"Happy,Creative,Euphoric,Giggly,Energetic","Earthy,Lemon,Sweet"
1430,Mother-Of-Berries,I,4.6,"Relaxed,Happy,Creative,Sleepy,Tingly","Berry,Blueberry,Sweet"
1431,Mothers-Milk,H,4.4,"Relaxed,Happy,Sleepy,Euphoric,Uplifted","Earthy,Vanilla,Sweet"
1432,Mothers-Finest,S,4.4,"Aroused,Happy,Uplifted,Creative,Energetic","Lemon,Sweet,Pine"
1433,Mothers-Helper,H,4.6,"Energetic,Uplifted,Happy,Focused,Creative","Earthy,Sweet,Citrus"
1434,Mountain-Girl,H,4.2,"Happy,Uplifted,Relaxed,Talkative,Creative","Earthy,Spicy/Herbal,Sage"
1435,Mr-Nice,I,4.2,"Relaxed,Happy,Hungry,Sleepy,Uplifted","Earthy,Sweet,Woody"
1436,Mr-Tusk,H,4.3,"Happy,Talkative,Tingly,Euphoric,Relaxed","Citrus,Sweet,Berry"
1437,Ms-Universe,H,4,"Euphoric,Happy,Talkative,Uplifted,Giggly","Sweet,Berry,Pineapple"
1438,Mt-Cook,I,5,"Euphoric,Focused,Happy,Relaxed,Aroused","Ammonia,Diesel,Spicy/Herbal"
1439,Mt-Hood-Magic,H,4.7,"Euphoric,Happy,Creative,Focused,Uplifted","Earthy,Sweet,Citrus"
1440,Mt-Rainier,H,4.8,"Happy,Uplifted,Relaxed,Aroused,Tingly","Earthy,Woody,Sweet"
1441,Mud-Bite,I,5,"Euphoric,Relaxed,Sleepy,Uplifted,Giggly",
1443,Nl5-Haze-Mist,S,4.3,"Happy,Euphoric,Relaxed,Uplifted,Creative","Earthy,Sweet,Tropical"
1444,Ny-Cheese,H,4.3,"Hungry,Happy,Creative,Uplifted,Energetic","Earthy,Woody,Cheese"
1445,Ny-47,H,4.2,"Hungry,Euphoric,Uplifted,Energetic,Relaxed","Diesel,Citrus,Grapefruit"
1446,Nyc-Diesel,H,4.2,"Happy,Uplifted,Relaxed,Energetic,Euphoric","Diesel,Earthy,Pungent"
1447,Nypd,S,4.2,"Uplifted,Happy,Relaxed,Giggly,Focused","Flowery,Pine,Earthy"
1448,Narnia,S,4.8,"Happy,Creative,Euphoric,Uplifted,Energetic","Sweet,Citrus,Spicy/Herbal"
1449,Nebula,H,4.4,"Uplifted,Happy,Euphoric,Energetic,Creative","Earthy,Honey,Pungent"
1450,Nebula-Ii-Cbd,H,4.4,"Focused,Uplifted,Talkative,Creative,Euphoric","Earthy,Spicy/Herbal,Woody"
1451,Negra-44,I,5,"Creative,Energetic,Relaxed,Hungry,Talkative","Sweet,Earthy,Citrus"
1452,Nepalese,S,4.4,"Happy,Uplifted,Hungry,Euphoric,Creative","Earthy,Grapefruit,Sweet"
1454,Neptune-Kush,I,4.3,"Relaxed,Uplifted,Happy,Hungry,Sleepy","Citrus,Pine,Honey"
1455,Neptune-Og,I,4.4,"Sleepy,Focused,Happy,Hungry,Relaxed","Pungent,Tree,Fruit,Earthy"
1456,Nevils-Wreck,S,4.4,"Uplifted,Creative,Euphoric,Happy,Aroused","Earthy,Sage,Pine"
1457,Nevilles-Haze,S,4.2,"Uplifted,Giggly,Euphoric,Talkative,Relaxed","Sweet,Earthy,Diesel"
1458,Nexus-Og,I,4.8,"Relaxed,Euphoric,Happy,Aroused,Sleepy","Sweet,Berry,Earthy"
1459,Nice-Cherry,I,4.6,"Happy,Talkative,Uplifted,Relaxed,Hungry","Sweet,Berry,Pungent"
1460,Nicole-Kush,I,4.9,"Relaxed,Euphoric,Uplifted,Happy,Tingly","Pungent,Sweet,Woody"
1461,Night-Nurse,I,4.6,"Relaxed,Sleepy,Happy,Hungry,Euphoric","Sweet,Earthy,Diesel"
1462,Night-Terror-Og,I,4.6,"Relaxed,Sleepy,Happy,Tingly,Euphoric","Earthy,Berry,Grape"
1463,Night-Train,I,3.9,"Relaxed,Sleepy,Tingly,Euphoric,Uplifted","Pepper,Pungent,Chemical"
1464,Nightfire-Og,S,4.3,"Euphoric,Uplifted,Tingly,Talkative,Energetic","Citrus,Pine,Earthy"
1465,Nightmare-Cookies,H,4.7,"Relaxed,Euphoric,Happy,Creative,Uplifted","Sweet,Pine,Woody"
1466,Nina-Limone,S,5,"Euphoric,Happy,Energetic,Talkative,Uplifted","Lemon,Sweet,Citrus"
1467,Ninja-Fruit,H,4.5,"Happy,Relaxed,Sleepy,Uplifted,Aroused","Grape,Citrus,Sweet"
1468,Nordle,I,4.4,"Relaxed,Happy,Creative,Uplifted,Focused","Sweet,Citrus,Pungent"
1469,North-American,I,4.7,"Relaxed,Focused,Sleepy,Uplifted,Giggly","Earthy,Woody,Spicy/Herbal"
1470,North-American-Sativa,S,4.8,"Uplifted,Euphoric,Focused,Happy,Relaxed","Earthy,Pungent,Skunk"
1471,North-Indian,I,4,"Uplifted,Happy,Hungry,Aroused,Sleepy","Tropical,Earthy,Woody"
1472,Northernberry,I,4.6,"Relaxed,Sleepy,Happy,Euphoric,Uplifted","Earthy,Berry,Sweet"
1473,Northern-Cross,H,4,"Uplifted,Creative,Energetic,Euphoric,Focused","Sweet,Flowery,Tea"
1474,Northern-Lights,I,4.4,"Relaxed,Sleepy,Happy,Euphoric,Uplifted","Earthy,Sweet,Pine"
1475,Northern-Lights--5,I,4.4,"Happy,Uplifted,Relaxed,Euphoric,Focused","Pine,Sweet,Citrus"
1476,Northern-Lights-5-X-Haze,S,4.4,"Happy,Talkative,Relaxed,Uplifted,Energetic","Earthy,Flowery,Sweet"
1477,Northern-Skunk,H,4.5,"Happy,Relaxed,Euphoric,Uplifted,Hungry","Skunk,Earthy,Pungent"
1478,Northern-Wreck,I,4.8,"Relaxed,Euphoric,Happy,Tingly,Creative","Earthy,Woody,Citrus"
1479,Northwest-Pineapple,H,5,"Uplifted,Euphoric,Happy,Relaxed","Sweet,Pineapple"
1480,Nova,I,4.9,"Happy,Creative,Euphoric,Relaxed,Uplifted","Berry,Earthy,Woody"
1482,Nuggetry-Og,I,3.9,"Creative,Euphoric,Sleepy,Giggly,Happy","Earthy,Pungent"
1483,Nuken,I,4.5,"Relaxed,Happy,Uplifted,Sleepy,Euphoric","Sweet,Earthy,Woody"
1484,Nurse-Jackie,S,4.4,"Euphoric,Relaxed,Uplifted,Happy,Energetic","Lemon,Pine,Menthol"
1485,Oca-Gold,I,4.8,"Sleepy,Relaxed,Tingly,Euphoric,Happy","Spicy/Herbal,Sweet,Flowery"
1486,Ocas-Cloud-9,H,4.8,"Energetic,Happy,Uplifted,Euphoric,Talkative","Citrus,Flowery,Tea"
1487,Ocd,S,4.5,"Energetic,Creative,Aroused,Uplifted,Euphoric",Tar
1488,Og-18,H,4.6,"Relaxed,Sleepy,Happy,Hungry,Euphoric","Earthy,Pine,Diesel"
1490,Og-Cheese,H,4.4,"Relaxed,Creative,Happy,Sleepy,Uplifted","Cheese,Citrus,Earthy"
1491,Og-Chem,H,4.5,"Happy,Euphoric,Relaxed,Uplifted,Energetic","Pine,Pungent,Earthy"
1492,Og-Diesel-Kush,H,4.4,"Happy,Relaxed,Creative,Euphoric,Hungry","Skunk,Pine,Pungent"
1493,Og-Eddy-Lepp,I,4,"Happy,Sleepy,Hungry,Talkative,Tingly",Tropical
1494,Og-Glue-Sniffer,H,5,"Sleepy,Uplifted,Relaxed",Pungent
1495,Og-Kush,H,4.3,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Earthy,Pine,Woody"
1496,Og-La-Affie,I,4.8,"Relaxed,Happy,Uplifted,Focused,Creative","Earthy,Pepper,Woody"
1497,Og-Los-Angeles-Kush,I,4.7,"Sleepy,Relaxed,Hungry,Euphoric,Focused","Earthy,Citrus"
1498,Og-Poison,H,4.3,"Relaxed,Sleepy,Euphoric,Hungry,Focused","Earthy,Diesel,Sweet"
1499,Og-Ringo,H,4.5,"Happy,Relaxed,Uplifted,Hungry,Euphoric","Lemon,Sweet,Pine"
1500,Og-Shark,H,4.5,"Relaxed,Uplifted,Happy,Euphoric,Tingly","Earthy,Chemical,Woody"
1501,Og-Skunk,H,4.8,"Happy,Euphoric,Creative,Relaxed,Uplifted","Skunk,Woody,Pine"
1502,Og-Sour-Diesel,H,3.5,"Happy,Relaxed,Energetic,Giggly,Talkative","Diesel,Citrus,Lemon"
1503,Og-Strawberry,H,4.4,"Happy,Creative,Uplifted,Euphoric,Relaxed","Strawberry,Sweet,Earthy"
1504,Og-Tonic,H,4.5,"Aroused,Energetic,Euphoric,Happy","Earthy,Pungent,Woody"
1505,Og-Wreck,H,4.3,"Focused,Euphoric,Uplifted,Happy,Tingly","Sweet,Earthy,Pungent"
1506,Ogs-Pearl,I,4.2,"Relaxed,Happy,Sleepy,Euphoric,Hungry","Earthy,Pungent,Sweet"
1507,Ogiesel,H,4.2,"Euphoric,Energetic,Creative,Relaxed,Happy","Earthy,Pine,Diesel"
1508,Obama-Kush,I,4.4,"Relaxed,Happy,Euphoric,Uplifted,Creative","Earthy,Sweet,Pungent"
1509,Odyssey,H,4.3,"Focused,Relaxed,Happy,Uplifted,Tingly","Sweet,Skunk,Flowery"
1510,Ogre,H,4.1,"Relaxed,Happy,Euphoric,Uplifted,Aroused","Skunk,Pungent,Earthy"
1511,Ogre-Berry,I,4.3,"Happy,Relaxed,Focused,Sleepy,Giggly","Blueberry,Berry,Earthy"
1512,Old-Lyme-Connecticut-Og,H,4.5,"Energetic,Happy,Talkative,Uplifted,Euphoric","Tree,Fruit,Pungent,Pine"
1514,Old-School-Og,H,3.8,"Sleepy,Relaxed,Tingly,Happy,Euphoric","Pungent,Skunk,Earthy"
1515,Old-Toby,H,4.2,"Creative,Energetic,Happy,Euphoric,Relaxed","Lime,Pine,Spicy/Herbal"
1516,Oldtimers-Haze,S,5,"Tingly,Uplifted,Energetic","Citrus,Pine"
1517,Omega,H,4.8,"Euphoric,Happy,Tingly,Relaxed,Uplifted","Menthol,Spicy/Herbal,Sweet"
1518,Omega-Dawg,H,4.4,"Uplifted,Euphoric,Relaxed,Happy,Tingly","Diesel,Sweet,Earthy"
1519,One-To-One,H,4.7,"Focused,Hungry,Relaxed,Creative,Energetic","Earthy,Woody,Pepper"
1520,Opal-Og-Kush,I,4.5,"Relaxed,Euphoric,Aroused,Sleepy,Tingly","Strawberry,Earthy,Lavender"
1521,Opium,H,4.8,"Happy,Relaxed,Euphoric,Uplifted,Giggly","Earthy,Citrus,Flowery"
1522,Or,H,4.4,"Hungry,Happy,Relaxed,Euphoric,Sleepy","Earthy,Flowery,Woody"
1523,Orange-Afghani,I,4.5,"Hungry,Relaxed,Sleepy,Creative,Uplifted","Orange,Citrus,Earthy"
1524,Orange-Blossom,H,4.6,"Uplifted,Euphoric,Happy,Talkative,Creative","Orange,Citrus,Pine"
1525,Orange-Bud,H,4.3,"Happy,Euphoric,Energetic,Relaxed,Uplifted","Orange,Citrus,Pungent"
1526,Orange-Cookies,H,4.6,"Relaxed,Happy,Uplifted,Euphoric,Creative","Citrus,Orange,Sweet"
1527,Orange-Creamsicle,H,4.8,"Relaxed,Happy,Euphoric,Uplifted,Focused","Citrus,Orange,Sweet"
1528,Orange-Crush,H,4.2,"Uplifted,Happy,Relaxed,Energetic,Creative","Citrus,Orange,Sweet"
1529,Orange-Diesel,H,4.4,"Relaxed,Focused,Talkative,Energetic,Euphoric","Citrus,Orange,Diesel"
1530,Orange-Dream,H,4.1,"Happy,Euphoric,Creative,Uplifted,Relaxed","Tropical,Orange,Citrus"
1531,Orange-Durban,S,4.8,"Energetic,Talkative,Uplifted,Focused,Creative","Orange,Sweet,Citrus"
1532,Orange-Haze,H,4.4,"Happy,Uplifted,Euphoric,Relaxed,Energetic","Orange,Sweet,Citrus"
1533,Orange-Hill-Special,H,4.9,"Happy,Relaxed,Sleepy,Euphoric,Focused","Orange,Citrus,Sweet"
1534,Orange-Juice,H,4.4,"Relaxed,Euphoric,Uplifted,Happy,Creative","Citrus,Orange,Sweet"
1535,Orange-Kush,I,4.1,"Relaxed,Happy,Euphoric,Sleepy,Hungry","Orange,Citrus,Sweet"
1537,Orange-Romulan,I,4,"Euphoric,Relaxed,Tingly,Giggly,Happy","Citrus,Orange,Lime"
1538,Orange-Skunk,H,4.1,"Happy,Relaxed,Uplifted,Hungry,Tingly","Citrus,Orange,Earthy"
1539,Orange-Turbo,H,4.3,"Happy,Creative,Relaxed,Sleepy,Hungry","Citrus,Orange,Sweet"
1540,Orange-Velvet,H,4.3,"Uplifted,Relaxed,Happy,Euphoric,Focused","Orange,Citrus,Sweet"
1541,Orange-Wreck,S,3,"Uplifted,Creative,Energetic,Euphoric,Focused","Orange,Citrus,Pine"
1542,Oregon-Diesel,I,4.5,"Relaxed,Happy,Sleepy,Tingly,Euphoric","Diesel,Earthy,Pine"
1543,Oregon-Pineapple,H,4.2,"Happy,Giggly,Uplifted,Relaxed,Creative","Pineapple,Sweet,Cheese"
1544,Oregon-Pinot-Noir,S,4.6,"Relaxed,Euphoric,Sleepy,Focused,Tingly","Grape,Sweet,Diesel"
1545,Organic-Diesel,H,4.5,"Uplifted,Happy,Talkative,Energetic,Focused","Diesel,Pungent,Tobacco"
1546,Orient-Express,H,4.5,"Uplifted,Euphoric,Happy,Hungry,Relaxed",
1547,Ortega,I,4.8,"Relaxed,Giggly,Uplifted,Euphoric,Sleepy","Spicy/Herbal,Pepper,Earthy"
1548,Oteils-Egyptian-Kush,H,4.8,"Happy,Hungry,Relaxed,Focused,Creative","Earthy,Pungent,Woody"
1549,Outer-Space,S,4.7,"Uplifted,Creative,Euphoric,Energetic,Happy","Sweet,Citrus,Berry"
1550,Outlaw,S,4.5,"Euphoric,Uplifted,Creative,Energetic,Focused","Earthy,Woody,Spicy/Herbal"
1551,Ogezus,I,4.5,"Relaxed,Euphoric,Happy,Creative,Energetic","Sweet,Citrus,Lemon"
1552,P-51,I,4.4,"Happy,Giggly,Tingly,Uplifted,Relaxed","Earthy,Spicy/Herbal,Sweet"
1553,P-91,H,4.5,"Euphoric,Happy,Relaxed,Creative,Energetic","Sweet,Chemical,Citrus"
1554,Pvc-Og,I,4.5,"Tingly,Focused,Talkative,Uplifted,Energetic",
1555,Pacific-Blue,I,5,"Tingly,Relaxed,Sleepy,Uplifted,Creative","Flowery,Earthy,Sweet"
1556,Pagoda,S,5,"Uplifted,Happy,Relaxed,Talkative,Energetic","Citrus,Grapefruit,Tropical"
1557,Pakistan-Valley-Kush,I,5,"Relaxed,Happy,Sleepy,Euphoric,Uplifted","Pine,Sweet,Earthy"
1558,Pakistani-Chitral-Kush,I,4.7,"Relaxed,Happy,Sleepy,Euphoric,Hungry","Earthy,Sweet,Berry"
1559,Pamelina,I,4.8,"Euphoric,Relaxed,Happy,Sleepy,Uplifted","Chemical,Sage,Flowery"
1560,Panama-Punch,S,4.9,"Happy,Energetic,Uplifted,Focused,Tingly","Orange,Tropical,Berry"
1561,Panama-Red,S,4.3,"Happy,Hungry,Uplifted,Energetic,Focused","Earthy,Spicy/Herbal,Skunk"
1562,Panda-Og,H,4.4,"Relaxed,Euphoric,Happy,Focused,Uplifted","Earthy,Berry,Chemical"
1563,Pandoras-Box,S,4.3,"Euphoric,Energetic,Uplifted,Happy,Focused","Spicy/Herbal,Citrus,Flowery"
1564,Papas-Og,I,4.7,"Relaxed,Focused,Happy,Giggly,Sleepy","Earthy,Pungent,Sweet"
1565,Papaya,I,4.2,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Tropical,Sweet,Tree,Fruit"
1566,Paris-Og,I,4.6,"Relaxed,Happy,Sleepy,Euphoric,Uplifted","Earthy,Lemon,Pine"
1567,Paris-Xxx,I,4.5,"Creative,Aroused,Uplifted,Energetic,Euphoric","Sweet,Pungent,Nutty"
1569,Peaches-And-Cream,H,4.7,"Euphoric,Relaxed,Focused,Creative,Hungry","Peach,Sweet,Vanilla"
1570,Pearl-Scout-Cookies,H,4.7,"Uplifted,Happy,Giggly,Relaxed,Focused","Sweet,Citrus,Lemon"
1571,Peles-Fire-Og,H,5,"Aroused,Uplifted,Energetic,Sleepy,Tingly","Diesel,Earthy,Pungent"
1572,Pennywise,I,4.5,"Relaxed,Happy,Uplifted,Sleepy,Focused","Earthy,Woody,Sweet"
1573,Peppermint-Cookies,H,4.7,"Relaxed,Euphoric,Uplifted,Focused,Creative","Sweet,Mint,Pine"
1574,Permafrost,H,4.2,"Focused,Happy,Relaxed,Talkative,Euphoric","Woody,Earthy,Pine"
1576,Petrolia-Headstash,I,4.6,"Relaxed,Euphoric,Uplifted,Happy,Aroused","Pungent,Violet,Woody"
1577,Peyote-Cookies,I,4.9,"Happy,Euphoric,Creative,Relaxed,Hungry","Sweet,Nutty,Coffee"
1579,Pez,I,4.3,"Euphoric,Sleepy,Giggly,Relaxed,Energetic","Pine,Sweet,Earthy"
1580,Phantom-Arrow,I,5,"Happy,Relaxed,Tingly,Euphoric,Focused","Tree,Fruit,Menthol,Flowery"
1581,Phantom-Cookies,H,4.6,"Happy,Relaxed,Uplifted,Creative,Energetic","Berry,Grape,Mango"
1582,Phantom-Og,I,4.4,"Relaxed,Sleepy,Euphoric,Happy,Focused","Pungent,Earthy,Sweet"
1583,Phatt-Frutty,I,4.5,"Uplifted,Happy,Relaxed,Talkative,Creative","Lemon,Spicy/Herbal,Lime"
1584,Phishhead-Kush,I,5,"Giggly,Happy,Talkative,Tingly,Uplifted","Sweet,Berry"
1585,Pie-Face-Og,H,4.5,"Relaxed,Euphoric,Giggly,Happy,Tingly","Earthy,Sweet,Tropical"
1586,Pine-Cone,H,4.5,"Creative,Uplifted,Energetic,Euphoric,Focused","Pine,Earthy,Woody"
1587,Pine-Queen-Dream,H,4.7,"Aroused,Uplifted,Euphoric,Focused,Happy","Earthy,Woody,Pine"
1588,Pine-Tar-Kush,I,4.5,"Relaxed,Happy,Uplifted,Euphoric,Hungry","Pine,Woody,Earthy"
1589,Pineapple,H,4.2,"Happy,Uplifted,Euphoric,Relaxed,Energetic","Pineapple,Tropical,Sweet"
1591,Pineapple-Chunk,H,4.5,"Relaxed,Happy,Hungry,Euphoric,Uplifted","Pineapple,Tropical,Skunk"
1592,Pineapple-Cookies,H,4,"Talkative,Energetic,Euphoric,Happy,Uplifted","Pineapple,Sweet,Flowery"
1593,Pineapple-Diesel,H,4.4,"Uplifted,Talkative,Happy,Euphoric,Giggly","Diesel,Pungent,Pineapple"
1594,Pineapple-Dog-Shit,H,4.2,"Uplifted,Euphoric,Energetic,Focused,Happy","Pineapple,Sweet,Earthy"
1595,Pineapple-Express,H,4.4,"Happy,Uplifted,Euphoric,Energetic,Relaxed","Pineapple,Sweet,Tropical"
1596,Pineapple-Fields,S,4.3,"Creative,Uplifted,Happy,Relaxed,Euphoric","Sweet,Pineapple,Tropical"
1597,Pineapple-Haze,S,4.2,"Relaxed,Euphoric,Happy,Uplifted,Energetic","Pineapple,Citrus,Tropical"
1598,Pineapple-Jack,S,4.4,"Happy,Euphoric,Talkative,Tingly,Giggly","Pineapple,Sweet,Tropical"
1599,Pineapple-Kush,H,4.2,"Happy,Uplifted,Euphoric,Giggly,Relaxed","Pineapple,Sweet,Tropical"
1600,Pineapple-Og,S,4.6,"Happy,Uplifted,Focused,Creative,Energetic","Pineapple,Citrus,Tropical"
1601,Pineapple-Punch,S,4.5,"Creative,Aroused,Happy,Euphoric,Uplifted","Tropical,Pineapple,Sweet"
1602,Pineapple-Purple-Skunk,H,4.5,"Relaxed,Happy,Uplifted,Euphoric,Aroused","Sweet,Citrus,Pineapple"
1603,Pineapple-Purps,S,4.4,"Creative,Uplifted,Relaxed,Euphoric,Energetic","Earthy,Pineapple,Berry"
1604,Pineapple-Sage,S,5,"Uplifted,Creative,Energetic,Euphoric,Focused","Sage,Sweet,Lemon"
1605,Pineapple-Skunk,H,4.4,"Uplifted,Happy,Relaxed,Euphoric,Talkative","Pineapple,Skunk,Sweet"
1606,Pineapple-Super-Silver-Haze,S,4.7,"Happy,Euphoric,Energetic,Focused,Tingly","Pineapple,Sweet,Earthy"
1607,Pineapple-Thai,S,4,"Relaxed,Creative,Sleepy,Happy,Focused","Pineapple,Citrus,Sweet"
1608,Pineapple-Trainwreck,H,4.1,"Relaxed,Euphoric,Uplifted,Happy,Giggly","Pineapple,Pine,Woody"
1609,Pineapple-Upside-Down-Cake,H,5,"Euphoric,Happy,Relaxed,Tingly,Uplifted","Sweet,Pineapple,Pine"
1610,Pink-Berry,I,4,"Sleepy,Uplifted,Aroused,Tingly,Euphoric","Sweet,Flowery,Butter"
1611,Pink-Bubba,I,4.4,"Relaxed,Euphoric,Sleepy,Hungry,Happy","Sweet,Earthy,Pungent"
1612,Pink-Champagne,I,4.8,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Berry,Sweet,Rose"
1613,Pink-Cookies,H,4.5,"Relaxed,Aroused,Creative,Giggly,Happy","Sweet,Earthy,Pungent"
1614,Pink-Death-Star,I,4.7,"Relaxed,Sleepy,Euphoric,Happy,Tingly","Earthy,Spicy/Herbal,Flowery"
1615,Pink-Hawaiian,H,4.8,"Uplifted,Creative,Happy,Aroused,Energetic","Sweet,Tropical,Strawberry"
1616,Pink-Kush,H,4.5,"Relaxed,Happy,Sleepy,Euphoric,Hungry","Sweet,Earthy,Flowery"
1617,Pink-Lemonade,H,4.5,"Happy,Uplifted,Energetic,Relaxed,Focused","Lemon,Sweet,Citrus"
1618,Pink-Mango,H,4.5,"Relaxed,Happy,Euphoric,Creative,Focused","Mango,Berry,Grapefruit"
1619,Pink-Panther,H,4.4,"Happy,Euphoric,Energetic,Uplifted,Relaxed","Flowery,Sweet,Pungent"
1620,Pink-Pez,H,4.1,"Happy,Sleepy,Creative,Relaxed,Hungry","Citrus,Sweet,Grapefruit"
1621,Pink-Starburst,H,4.1,"Euphoric,Happy,Talkative,Uplifted,Creative","Sweet,Diesel,Berry"
1622,Pink-Sunset,I,4.6,"Relaxed,Euphoric,Tingly,Sleepy,Happy","Sweet,Berry,Vanilla"
1623,Pinot-Green,S,4.2,"Talkative,Euphoric,Focused,Sleepy,Uplifted","Woody,Coffee,Pine"
1624,Pitbull,I,4.3,"Relaxed,Sleepy,Happy,Euphoric,Focused","Sweet,Earthy,Tropical"
1626,Platinum-Bubba-Kush,I,4.5,"Euphoric,Relaxed,Happy,Sleepy,Uplifted","Earthy,Flowery,Woody"
1627,Platinum-Calyx,H,5,"Euphoric,Uplifted,Creative,Hungry,Relaxed","Berry,Grape,Lavender"
1628,Platinum-Gsc,H,4.6,"Relaxed,Happy,Euphoric,Uplifted,Hungry","Sweet,Earthy,Pungent"
1629,Platinum-Huckleberry-Cookies,H,4.8,"Euphoric,Relaxed,Happy,Tingly,Creative","Pine,Spicy/Herbal,Minty"
1630,Platinum-Kush,I,4.4,"Relaxed,Happy,Euphoric,Sleepy,Uplifted","Sweet,Earthy,Pungent"
1631,Platinum-Og,I,4.4,"Relaxed,Sleepy,Euphoric,Happy,Hungry","Earthy,Pine,Pungent"
1632,Platinum-Purple-Kush,I,4.3,"Relaxed,Sleepy,Happy,Euphoric,Hungry","Chemical,Tea,Earthy"
1633,Platinum-Sour-Diesel,H,5,"Giggly,Relaxed,Uplifted,Euphoric,Happy","Sweet,Lemon,Flowery"
1634,Platinum-Wreck,H,4.1,"Happy,Uplifted,Euphoric,Relaxed,Creative","Earthy,Pine,Sweet"
1635,Plushberry,I,4.3,"Relaxed,Happy,Euphoric,Sleepy,Uplifted","Berry,Sweet,Earthy"
1636,Pluto-Kush,I,3.9,"Euphoric,Sleepy,Relaxed,Creative,Hungry","Blueberry,Sweet,Skunk"
1637,Poison-Haze,S,4.1,"Energetic,Happy,Relaxed,Uplifted,Giggly","Citrus,Orange,Spicy/Herbal"
1638,Pokie,I,3.5,"Relaxed,Sleepy,Euphoric,Happy,Focused","Butter,Citrus,Cheese"
1639,Poochie-Love,S,4,"Euphoric,Focused,Creative,Happy,Energetic","Earthy,Pungent,Skunk"
1640,Pop-Rox,H,4.3,"Euphoric,Creative,Uplifted,Happy,Aroused","Sweet,Grape,Citrus"
1641,Popcorn-Kush,I,4.2,"Relaxed,Sleepy,Happy,Hungry,Giggly","Butter,Sweet,Earthy"
1642,Pot-Of-Gold,I,4.2,"Relaxed,Happy,Creative,Focused,Sleepy","Skunk,Sweet,Earthy"
1643,Power-Kush,I,4,"Relaxed,Uplifted,Euphoric,Sleepy,Creative","Tropical,Earthy,Sweet"
1644,Power-Plant,S,4.2,"Happy,Uplifted,Euphoric,Energetic,Talkative","Earthy,Pungent,Woody"
1645,Pre-98-Bubba-Kush,I,4.4,"Relaxed,Happy,Euphoric,Sleepy,Hungry","Earthy,Woody,Pungent"
1646,Predator-Pink,H,4.7,"Relaxed,Happy,Euphoric,Tingly,Uplifted","Earthy,Sweet,Tropical"
1647,Presidential-Og,I,4.5,"Relaxed,Sleepy,Happy,Giggly,Tingly","Earthy,Citrus,Woody"
1648,Primus,I,4.7,"Relaxed,Happy,Euphoric,Hungry,Uplifted","Earthy,Skunk,Pungent"
1649,Princesss-Tiara,H,4.7,"Talkative,Energetic,Happy,Uplifted,Giggly","Sweet,Earthy"
1650,Professor-Chaos,H,4.6,"Uplifted,Happy,Energetic,Relaxed,Euphoric","Citrus,Pine,Earthy"
1651,Project-Blue-Book,H,4.6,"Happy,Uplifted,Creative,Focused,Talkative","Sweet,Earthy,Flowery"
1655,Puna-Buddaz,I,5,"Uplifted,Happy,Sleepy,Talkative,Creative","Tropical,Sweet,Pungent"
1656,Puna-Budder,H,4.8,"Uplifted,Giggly,Happy,Relaxed,Talkative","Sweet,Pine,Skunk"
1657,Punky-Lion,I,4.5,"Relaxed,Euphoric,Tingly,Happy,Sleepy","Earthy,Sweet,Flowery"
1658,Pure-Afghan,I,4.7,"Relaxed,Sleepy,Happy,Euphoric,Uplifted","Earthy,Woody,Flowery"
1659,Pure-Kush,I,4.4,"Relaxed,Happy,Sleepy,Euphoric,Hungry","Earthy,Pungent,Skunk"
1660,Pure-Love,I,4.8,"Relaxed,Sleepy,Happy,Focused,Euphoric","Mango,Sweet,Berry"
1661,Pure-Og,I,4.1,"Happy,Tingly,Uplifted,Creative,Relaxed","Earthy,Pine,Flowery"
1662,Pure-Power-Plant,H,4.4,"Energetic,Happy,Relaxed,Creative,Uplifted","Citrus,Earthy,Pine"
1663,Purple-Ak-47,H,4.3,"Relaxed,Euphoric,Focused,Aroused,Sleepy","Sweet,Pine,Flowery"
1664,Purple-Afghani,I,4.2,"Relaxed,Uplifted,Sleepy,Happy,Euphoric","Earthy,Sweet,Berry"
1665,Purple-Alien-Og,H,4.7,"Relaxed,Happy,Uplifted,Sleepy,Focused","Earthy,Spicy/Herbal,Grape"
1666,Purple-Animal-Cookies,H,0,"Euphoric,Giggly,Happy,Relaxed",Grape
1667,Purple-Arrow,H,4.2,"Happy,Uplifted,Focused,Energetic,Relaxed","Sweet,Citrus,Earthy"
1668,Purple-Aurora,H,5,"Focused,Relaxed","Berry,Blueberry,Grape"
1669,Purple-Berry,I,4.4,"Relaxed,Happy,Euphoric,Creative,Sleepy","Berry,Sweet,Blueberry"
1670,Purple-Bubba,I,4.4,"Relaxed,Euphoric,Uplifted,Sleepy,Happy","Berry,Grape,Earthy"
1671,Purple-Bud,I,4.2,"Relaxed,Happy,Sleepy,Euphoric,Creative","Lavender,Sweet,Pine"
